ts_utc,series,value_mw,fetched_at_utc
2026-08-20 19:33:33,SOLAR GENERATION,0,2026-08-20 19:49:41
2026-08-20 19:37:33,WIND GENERATION,19520,2026-08-20 19:49:41
2026-08-20 19:37:33,THERMAL GENERATION,167787,2026-08-20 19:49:41
2026-08-20 19:37:33,HYDRO GENERATION,29923,2026-08-20 19:49:41
2026-08-20 19:37:33,NUCLEAR GENERATION,5560,2026-08-20 19:49:41
2026-08-20 19:37:33,SOLAR GENERATION,0,2026-08-20 19:49:41
2026-08-20 19:37:33,GAS GENERATION,3151,2026-08-20 19:49:41
2026-08-20 19:39:33,GAS GENERATION,3134,2026-08-20 19:49:41
2026-08-20 19:39:33,THERMAL GENERATION,167811,2026-08-20 19:49:41
2026-08-20 19:39:33,HYDRO GENERATION,29919,2026-08-20 19:49:41
2026-08-20 19:39:33,NUCLEAR GENERATION,5573,2026-08-20 19:49:41
2026-08-20 19:39:33,SOLAR GENERATION,0,2026-08-20 19:49:41
2026-08-20 19:39:33,WIND GENERATION,19695,2026-08-20 19:49:41
2026-08-20 19:41:33,THERMAL GENERATION,167860,2026-08-20 19:49:41
2026-08-20 19:41:33,HYDRO GENERATION,29953,2026-08-20 19:49:41
2026-08-20 19:41:33,GAS GENERATION,3136,2026-08-20 19:49:41
2026-08-20 19:41:33,WIND GENERATION,19686,2026-08-20 19:49:41
2026-08-20 19:41:33,NUCLEAR GENERATION,5581,2026-08-20 19:49:41
2026-08-20 19:41:33,SOLAR GENERATION,0,2026-08-20 19:49:41
2026-08-20 19:45:33,HYDRO GENERATION,29850,2026-08-20 19:49:41
2026-08-20 19:45:33,NUCLEAR GENERATION,5551,2026-08-20 19:49:41
2026-08-20 19:45:33,GAS GENERATION,3127,2026-08-20 19:49:41
2026-08-20 19:45:33,THERMAL GENERATION,167982,2026-08-20 19:49:41
2026-08-20 19:45:33,WIND GENERATION,19581,2026-08-20 19:49:41
2026-08-20 19:45:33,SOLAR GENERATION,0,2026-08-20 19:49:41
2026-08-20 19:49:33,WIND GENERATION,19505,2026-08-20 21:24:48
2026-08-20 19:49:33,HYDRO GENERATION,30012,2026-08-20 21:24:48
2026-08-20 19:49:33,NUCLEAR GENERATION,5567,2026-08-20 21:24:48
2026-08-20 19:49:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 19:49:33,THERMAL GENERATION,167814,2026-08-20 21:24:48
2026-08-20 19:49:33,GAS GENERATION,3120,2026-08-20 21:24:48
2026-08-20 19:53:33,WIND GENERATION,19542,2026-08-20 21:24:48
2026-08-20 19:53:33,THERMAL GENERATION,167789,2026-08-20 21:24:48
2026-08-20 19:53:33,GAS GENERATION,3100,2026-08-20 21:24:48
2026-08-20 19:53:33,NUCLEAR GENERATION,5586,2026-08-20 21:24:48
2026-08-20 19:53:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 19:53:33,HYDRO GENERATION,29686,2026-08-20 21:24:48
2026-08-20 19:57:33,HYDRO GENERATION,29576,2026-08-20 21:24:48
2026-08-20 19:57:33,THERMAL GENERATION,167964,2026-08-20 21:24:48
2026-08-20 19:57:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 19:57:33,NUCLEAR GENERATION,5591,2026-08-20 21:24:48
2026-08-20 19:57:33,WIND GENERATION,19500,2026-08-20 21:24:48
2026-08-20 19:57:33,GAS GENERATION,3027,2026-08-20 21:24:48
2026-08-20 20:01:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 20:01:33,WIND GENERATION,19439,2026-08-20 21:24:48
2026-08-20 20:01:33,NUCLEAR GENERATION,5573,2026-08-20 21:24:48
2026-08-20 20:01:33,HYDRO GENERATION,29587,2026-08-20 21:24:48
2026-08-20 20:01:33,GAS GENERATION,3003,2026-08-20 21:24:48
2026-08-20 20:01:33,THERMAL GENERATION,167814,2026-08-20 21:24:48
2026-08-20 20:05:33,GAS GENERATION,2958,2026-08-20 21:24:48
2026-08-20 20:05:33,WIND GENERATION,19373,2026-08-20 21:24:48
2026-08-20 20:05:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 20:05:33,THERMAL GENERATION,167426,2026-08-20 21:24:48
2026-08-20 20:05:33,NUCLEAR GENERATION,5575,2026-08-20 21:24:48
2026-08-20 20:05:33,HYDRO GENERATION,29233,2026-08-20 21:24:48
2026-08-20 20:09:33,WIND GENERATION,19323,2026-08-20 21:24:48
2026-08-20 20:09:33,GAS GENERATION,2932,2026-08-20 21:24:48
2026-08-20 20:09:33,NUCLEAR GENERATION,5566,2026-08-20 21:24:48
2026-08-20 20:09:33,THERMAL GENERATION,167476,2026-08-20 21:24:48
2026-08-20 20:09:33,HYDRO GENERATION,29144,2026-08-20 21:24:48
2026-08-20 20:09:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 20:13:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 20:13:33,HYDRO GENERATION,29115,2026-08-20 21:24:48
2026-08-20 20:13:33,NUCLEAR GENERATION,5582,2026-08-20 21:24:48
2026-08-20 20:13:33,GAS GENERATION,2923,2026-08-20 21:24:48
2026-08-20 20:13:33,THERMAL GENERATION,167095,2026-08-20 21:24:48
2026-08-20 20:13:33,WIND GENERATION,19455,2026-08-20 21:24:48
2026-08-20 20:17:33,GAS GENERATION,2916,2026-08-20 21:24:48
2026-08-20 20:17:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 20:17:33,THERMAL GENERATION,167032,2026-08-20 21:24:48
2026-08-20 20:17:33,NUCLEAR GENERATION,5583,2026-08-20 21:24:48
2026-08-20 20:17:33,HYDRO GENERATION,28904,2026-08-20 21:24:48
2026-08-20 20:17:33,WIND GENERATION,19398,2026-08-20 21:24:48
2026-08-20 20:21:33,GAS GENERATION,2904,2026-08-20 21:24:48
2026-08-20 20:21:33,WIND GENERATION,19292,2026-08-20 21:24:48
2026-08-20 20:21:33,NUCLEAR GENERATION,5580,2026-08-20 21:24:48
2026-08-20 20:21:33,HYDRO GENERATION,28846,2026-08-20 21:24:48
2026-08-20 20:21:33,THERMAL GENERATION,166774,2026-08-20 21:24:48
2026-08-20 20:21:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 20:25:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 20:25:33,HYDRO GENERATION,28871,2026-08-20 21:24:48
2026-08-20 20:25:33,NUCLEAR GENERATION,5599,2026-08-20 21:24:48
2026-08-20 20:25:33,GAS GENERATION,2904,2026-08-20 21:24:48
2026-08-20 20:25:33,WIND GENERATION,19450,2026-08-20 21:24:48
2026-08-20 20:25:33,THERMAL GENERATION,166642,2026-08-20 21:24:48
2026-08-20 20:29:33,THERMAL GENERATION,166177,2026-08-20 21:24:48
2026-08-20 20:29:33,NUCLEAR GENERATION,5576,2026-08-20 21:24:48
2026-08-20 20:29:33,HYDRO GENERATION,28781,2026-08-20 21:24:48
2026-08-20 20:29:33,GAS GENERATION,2895,2026-08-20 21:24:48
2026-08-20 20:29:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 20:29:33,WIND GENERATION,19290,2026-08-20 21:24:48
2026-08-20 20:33:33,GAS GENERATION,2889,2026-08-20 21:24:48
2026-08-20 20:33:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 20:33:33,HYDRO GENERATION,28651,2026-08-20 21:24:48
2026-08-20 20:33:33,NUCLEAR GENERATION,5603,2026-08-20 21:24:48
2026-08-20 20:33:33,WIND GENERATION,19433,2026-08-20 21:24:48
2026-08-20 20:33:33,THERMAL GENERATION,165721,2026-08-20 21:24:48
2026-08-20 20:37:33,THERMAL GENERATION,166087,2026-08-20 21:24:48
2026-08-20 20:37:33,HYDRO GENERATION,28499,2026-08-20 21:24:48
2026-08-20 20:37:33,WIND GENERATION,19342,2026-08-20 21:24:48
2026-08-20 20:37:33,GAS GENERATION,2887,2026-08-20 21:24:48
2026-08-20 20:37:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 20:37:33,NUCLEAR GENERATION,5599,2026-08-20 21:24:48
2026-08-20 20:39:32,NUCLEAR GENERATION,5599,2026-08-20 21:24:48
2026-08-20 20:39:32,HYDRO GENERATION,28518,2026-08-20 21:24:48
2026-08-20 20:39:32,WIND GENERATION,19355,2026-08-20 21:24:48
2026-08-20 20:39:32,THERMAL GENERATION,166015,2026-08-20 21:24:48
2026-08-20 20:39:32,GAS GENERATION,2861,2026-08-20 21:24:48
2026-08-20 20:39:32,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 20:43:32,WIND GENERATION,19261,2026-08-20 21:24:48
2026-08-20 20:43:32,HYDRO GENERATION,28425,2026-08-20 21:24:48
2026-08-20 20:43:32,NUCLEAR GENERATION,5586,2026-08-20 21:24:48
2026-08-20 20:43:32,GAS GENERATION,2860,2026-08-20 21:24:48
2026-08-20 20:43:32,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 20:43:32,THERMAL GENERATION,165909,2026-08-20 21:24:48
2026-08-20 20:47:32,WIND GENERATION,19259,2026-08-20 21:24:48
2026-08-20 20:47:32,GAS GENERATION,2835,2026-08-20 21:24:48
2026-08-20 20:47:32,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 20:47:32,HYDRO GENERATION,28185,2026-08-20 21:24:48
2026-08-20 20:47:33,NUCLEAR GENERATION,5601,2026-08-20 21:24:48
2026-08-20 20:47:33,THERMAL GENERATION,165575,2026-08-20 21:24:48
2026-08-20 20:51:33,NUCLEAR GENERATION,5607,2026-08-20 21:24:48
2026-08-20 20:51:33,WIND GENERATION,19422,2026-08-20 21:24:48
2026-08-20 20:51:33,GAS GENERATION,2805,2026-08-20 21:24:48
2026-08-20 20:51:33,THERMAL GENERATION,165849,2026-08-20 21:24:48
2026-08-20 20:51:33,HYDRO GENERATION,27923,2026-08-20 21:24:48
2026-08-20 20:51:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 20:55:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 20:55:33,NUCLEAR GENERATION,5603,2026-08-20 21:24:48
2026-08-20 20:55:33,GAS GENERATION,2825,2026-08-20 21:24:48
2026-08-20 20:55:33,THERMAL GENERATION,165780,2026-08-20 21:24:48
2026-08-20 20:55:33,WIND GENERATION,19527,2026-08-20 21:24:48
2026-08-20 20:55:33,HYDRO GENERATION,27799,2026-08-20 21:24:48
2026-08-20 20:57:32,GAS GENERATION,2829,2026-08-20 21:24:48
2026-08-20 20:57:32,HYDRO GENERATION,27777,2026-08-20 21:24:48
2026-08-20 20:57:33,NUCLEAR GENERATION,5589,2026-08-20 21:24:48
2026-08-20 20:57:33,THERMAL GENERATION,165843,2026-08-20 21:24:48
2026-08-20 20:57:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 20:57:33,WIND GENERATION,19395,2026-08-20 21:24:48
2026-08-20 21:01:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 21:01:33,HYDRO GENERATION,27624,2026-08-20 21:24:48
2026-08-20 21:01:33,GAS GENERATION,2814,2026-08-20 21:24:48
2026-08-20 21:01:33,NUCLEAR GENERATION,5599,2026-08-20 21:24:48
2026-08-20 21:01:33,THERMAL GENERATION,165998,2026-08-20 21:24:48
2026-08-20 21:01:33,WIND GENERATION,19449,2026-08-20 21:24:48
2026-08-20 21:03:33,NUCLEAR GENERATION,5610,2026-08-20 21:24:48
2026-08-20 21:03:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 21:03:33,HYDRO GENERATION,27535,2026-08-20 21:24:48
2026-08-20 21:03:33,GAS GENERATION,2810,2026-08-20 21:24:48
2026-08-20 21:03:33,WIND GENERATION,19428,2026-08-20 21:24:48
2026-08-20 21:03:33,THERMAL GENERATION,166038,2026-08-20 21:24:48
2026-08-20 21:07:33,THERMAL GENERATION,166222,2026-08-20 21:24:48
2026-08-20 21:07:33,WIND GENERATION,19553,2026-08-20 21:24:48
2026-08-20 21:07:33,HYDRO GENERATION,27424,2026-08-20 21:24:48
2026-08-20 21:07:33,NUCLEAR GENERATION,5633,2026-08-20 21:24:48
2026-08-20 21:07:33,GAS GENERATION,2806,2026-08-20 21:24:48
2026-08-20 21:07:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 21:09:33,GAS GENERATION,2804,2026-08-20 21:24:48
2026-08-20 21:09:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 21:09:33,NUCLEAR GENERATION,5596,2026-08-20 21:24:48
2026-08-20 21:09:33,HYDRO GENERATION,27225,2026-08-20 21:24:48
2026-08-20 21:09:33,THERMAL GENERATION,166217,2026-08-20 21:24:48
2026-08-20 21:09:33,WIND GENERATION,19472,2026-08-20 21:24:48
2026-08-20 21:13:33,WIND GENERATION,19443,2026-08-20 21:24:48
2026-08-20 21:13:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 21:13:33,THERMAL GENERATION,166086,2026-08-20 21:24:48
2026-08-20 21:13:33,HYDRO GENERATION,27236,2026-08-20 21:24:48
2026-08-20 21:13:33,GAS GENERATION,2795,2026-08-20 21:24:48
2026-08-20 21:13:33,NUCLEAR GENERATION,5594,2026-08-20 21:24:48
2026-08-20 21:15:33,HYDRO GENERATION,27226,2026-08-20 21:24:48
2026-08-20 21:15:33,THERMAL GENERATION,165915,2026-08-20 21:24:48
2026-08-20 21:15:33,GAS GENERATION,2806,2026-08-20 21:24:48
2026-08-20 21:15:33,WIND GENERATION,19292,2026-08-20 21:24:48
2026-08-20 21:15:33,NUCLEAR GENERATION,5611,2026-08-20 21:24:48
2026-08-20 21:15:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 21:19:33,WIND GENERATION,19242,2026-08-20 21:24:48
2026-08-20 21:19:33,THERMAL GENERATION,166432,2026-08-20 21:24:48
2026-08-20 21:19:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 21:19:33,GAS GENERATION,2827,2026-08-20 21:24:48
2026-08-20 21:19:33,NUCLEAR GENERATION,5593,2026-08-20 21:24:48
2026-08-20 21:19:33,HYDRO GENERATION,27089,2026-08-20 21:24:48
2026-08-20 21:23:33,THERMAL GENERATION,166337,2026-08-20 21:24:48
2026-08-20 21:23:33,WIND GENERATION,19338,2026-08-20 21:24:48
2026-08-20 21:23:33,HYDRO GENERATION,27078,2026-08-20 21:24:48
2026-08-20 21:23:33,SOLAR GENERATION,0,2026-08-20 21:24:48
2026-08-20 21:23:33,GAS GENERATION,2824,2026-08-20 21:24:48
2026-08-20 21:23:33,NUCLEAR GENERATION,5583,2026-08-20 21:24:48
2026-08-20 21:27:33,WIND GENERATION,19202,2026-08-20 23:14:04
2026-08-20 21:27:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 21:27:33,HYDRO GENERATION,26924,2026-08-20 23:14:04
2026-08-20 21:27:33,NUCLEAR GENERATION,5593,2026-08-20 23:14:04
2026-08-20 21:27:33,GAS GENERATION,2820,2026-08-20 23:14:04
2026-08-20 21:27:33,THERMAL GENERATION,166363,2026-08-20 23:14:04
2026-08-20 21:31:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 21:31:33,HYDRO GENERATION,26844,2026-08-20 23:14:04
2026-08-20 21:31:33,NUCLEAR GENERATION,5613,2026-08-20 23:14:04
2026-08-20 21:31:33,THERMAL GENERATION,166098,2026-08-20 23:14:04
2026-08-20 21:31:33,WIND GENERATION,19056,2026-08-20 23:14:04
2026-08-20 21:31:33,GAS GENERATION,2828,2026-08-20 23:14:04
2026-08-20 21:35:33,THERMAL GENERATION,165471,2026-08-20 23:14:04
2026-08-20 21:35:33,GAS GENERATION,2871,2026-08-20 23:14:04
2026-08-20 21:35:33,HYDRO GENERATION,26843,2026-08-20 23:14:04
2026-08-20 21:35:33,WIND GENERATION,19000,2026-08-20 23:14:04
2026-08-20 21:35:33,NUCLEAR GENERATION,5610,2026-08-20 23:14:04
2026-08-20 21:35:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 21:39:33,HYDRO GENERATION,26912,2026-08-20 23:14:04
2026-08-20 21:39:33,THERMAL GENERATION,165307,2026-08-20 23:14:04
2026-08-20 21:39:33,GAS GENERATION,2869,2026-08-20 23:14:04
2026-08-20 21:39:33,NUCLEAR GENERATION,5636,2026-08-20 23:14:04
2026-08-20 21:39:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 21:39:33,WIND GENERATION,19026,2026-08-20 23:14:04
2026-08-20 21:43:33,GAS GENERATION,2893,2026-08-20 23:14:04
2026-08-20 21:43:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 21:43:33,THERMAL GENERATION,165635,2026-08-20 23:14:04
2026-08-20 21:43:33,NUCLEAR GENERATION,5625,2026-08-20 23:14:04
2026-08-20 21:43:33,WIND GENERATION,19081,2026-08-20 23:14:04
2026-08-20 21:43:33,HYDRO GENERATION,26826,2026-08-20 23:14:04
2026-08-20 21:47:33,HYDRO GENERATION,26790,2026-08-20 23:14:04
2026-08-20 21:47:33,THERMAL GENERATION,165766,2026-08-20 23:14:04
2026-08-20 21:47:33,GAS GENERATION,2851,2026-08-20 23:14:04
2026-08-20 21:47:33,WIND GENERATION,19043,2026-08-20 23:14:04
2026-08-20 21:47:33,NUCLEAR GENERATION,5619,2026-08-20 23:14:04
2026-08-20 21:47:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 21:51:33,WIND GENERATION,18994,2026-08-20 23:14:04
2026-08-20 21:51:33,HYDRO GENERATION,26973,2026-08-20 23:14:04
2026-08-20 21:51:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 21:51:33,GAS GENERATION,2829,2026-08-20 23:14:04
2026-08-20 21:51:33,NUCLEAR GENERATION,5599,2026-08-20 23:14:04
2026-08-20 21:51:33,THERMAL GENERATION,165837,2026-08-20 23:14:04
2026-08-20 21:55:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 21:55:33,WIND GENERATION,18998,2026-08-20 23:14:04
2026-08-20 21:55:33,HYDRO GENERATION,26824,2026-08-20 23:14:04
2026-08-20 21:55:33,NUCLEAR GENERATION,5617,2026-08-20 23:14:04
2026-08-20 21:55:33,GAS GENERATION,2810,2026-08-20 23:14:04
2026-08-20 21:55:33,THERMAL GENERATION,165685,2026-08-20 23:14:04
2026-08-20 21:57:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 21:57:33,NUCLEAR GENERATION,5630,2026-08-20 23:14:04
2026-08-20 21:57:33,GAS GENERATION,2798,2026-08-20 23:14:04
2026-08-20 21:57:33,HYDRO GENERATION,26828,2026-08-20 23:14:04
2026-08-20 21:57:33,WIND GENERATION,18986,2026-08-20 23:14:04
2026-08-20 21:57:33,THERMAL GENERATION,165539,2026-08-20 23:14:04
2026-08-20 22:01:33,HYDRO GENERATION,26798,2026-08-20 23:14:04
2026-08-20 22:01:33,GAS GENERATION,2796,2026-08-20 23:14:04
2026-08-20 22:01:33,WIND GENERATION,18846,2026-08-20 23:14:04
2026-08-20 22:01:33,THERMAL GENERATION,165578,2026-08-20 23:14:04
2026-08-20 22:01:33,NUCLEAR GENERATION,5624,2026-08-20 23:14:04
2026-08-20 22:01:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 22:03:33,WIND GENERATION,18727,2026-08-20 23:14:04
2026-08-20 22:03:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 22:03:33,HYDRO GENERATION,26819,2026-08-20 23:14:04
2026-08-20 22:03:33,NUCLEAR GENERATION,5634,2026-08-20 23:14:04
2026-08-20 22:03:33,GAS GENERATION,2814,2026-08-20 23:14:04
2026-08-20 22:03:33,THERMAL GENERATION,165674,2026-08-20 23:14:04
2026-08-20 22:07:33,THERMAL GENERATION,165750,2026-08-20 23:14:04
2026-08-20 22:07:33,GAS GENERATION,2803,2026-08-20 23:14:04
2026-08-20 22:07:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 22:07:33,HYDRO GENERATION,26839,2026-08-20 23:14:04
2026-08-20 22:07:33,NUCLEAR GENERATION,5636,2026-08-20 23:14:04
2026-08-20 22:07:33,WIND GENERATION,18714,2026-08-20 23:14:04
2026-08-20 22:09:42,HYDRO GENERATION,26723,2026-08-20 23:14:04
2026-08-20 22:09:42,WIND GENERATION,18774,2026-08-20 23:14:04
2026-08-20 22:09:42,GAS GENERATION,2788,2026-08-20 23:14:04
2026-08-20 22:09:42,THERMAL GENERATION,165675,2026-08-20 23:14:04
2026-08-20 22:09:42,NUCLEAR GENERATION,5636,2026-08-20 23:14:04
2026-08-20 22:09:42,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 22:13:33,HYDRO GENERATION,26685,2026-08-20 23:14:04
2026-08-20 22:13:33,THERMAL GENERATION,165684,2026-08-20 23:14:04
2026-08-20 22:13:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 22:13:33,NUCLEAR GENERATION,5603,2026-08-20 23:14:04
2026-08-20 22:13:33,WIND GENERATION,18711,2026-08-20 23:14:04
2026-08-20 22:13:33,GAS GENERATION,2803,2026-08-20 23:14:04
2026-08-20 22:17:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 22:17:33,HYDRO GENERATION,26544,2026-08-20 23:14:04
2026-08-20 22:17:33,GAS GENERATION,2801,2026-08-20 23:14:04
2026-08-20 22:17:33,WIND GENERATION,18550,2026-08-20 23:14:04
2026-08-20 22:17:33,THERMAL GENERATION,165341,2026-08-20 23:14:04
2026-08-20 22:17:33,NUCLEAR GENERATION,5632,2026-08-20 23:14:04
2026-08-20 22:21:33,GAS GENERATION,2806,2026-08-20 23:14:04
2026-08-20 22:21:33,WIND GENERATION,18496,2026-08-20 23:14:04
2026-08-20 22:21:33,THERMAL GENERATION,165316,2026-08-20 23:14:04
2026-08-20 22:21:33,NUCLEAR GENERATION,5624,2026-08-20 23:14:04
2026-08-20 22:21:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 22:21:33,HYDRO GENERATION,26554,2026-08-20 23:14:04
2026-08-20 22:25:33,GAS GENERATION,2775,2026-08-20 23:14:04
2026-08-20 22:25:33,NUCLEAR GENERATION,5624,2026-08-20 23:14:04
2026-08-20 22:25:33,HYDRO GENERATION,26499,2026-08-20 23:14:04
2026-08-20 22:25:33,THERMAL GENERATION,165150,2026-08-20 23:14:04
2026-08-20 22:25:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 22:25:33,WIND GENERATION,18390,2026-08-20 23:14:04
2026-08-20 22:29:32,HYDRO GENERATION,26550,2026-08-20 23:14:04
2026-08-20 22:29:32,GAS GENERATION,2780,2026-08-20 23:14:04
2026-08-20 22:29:33,NUCLEAR GENERATION,5610,2026-08-20 23:14:04
2026-08-20 22:29:33,WIND GENERATION,18415,2026-08-20 23:14:04
2026-08-20 22:29:33,THERMAL GENERATION,165129,2026-08-20 23:14:04
2026-08-20 22:29:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 22:33:33,THERMAL GENERATION,164797,2026-08-20 23:14:04
2026-08-20 22:33:33,GAS GENERATION,2781,2026-08-20 23:14:04
2026-08-20 22:33:33,WIND GENERATION,18380,2026-08-20 23:14:04
2026-08-20 22:33:33,HYDRO GENERATION,26674,2026-08-20 23:14:04
2026-08-20 22:33:33,NUCLEAR GENERATION,5628,2026-08-20 23:14:04
2026-08-20 22:33:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 22:37:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 22:37:33,WIND GENERATION,18330,2026-08-20 23:14:04
2026-08-20 22:37:33,HYDRO GENERATION,26831,2026-08-20 23:14:04
2026-08-20 22:37:33,THERMAL GENERATION,165057,2026-08-20 23:14:04
2026-08-20 22:37:33,NUCLEAR GENERATION,5653,2026-08-20 23:14:04
2026-08-20 22:37:33,GAS GENERATION,2795,2026-08-20 23:14:04
2026-08-20 22:39:33,GAS GENERATION,2793,2026-08-20 23:14:04
2026-08-20 22:39:33,WIND GENERATION,18338,2026-08-20 23:14:04
2026-08-20 22:39:33,THERMAL GENERATION,165358,2026-08-20 23:14:04
2026-08-20 22:39:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 22:39:33,NUCLEAR GENERATION,5628,2026-08-20 23:14:04
2026-08-20 22:39:33,HYDRO GENERATION,26961,2026-08-20 23:14:04
2026-08-20 22:43:32,HYDRO GENERATION,27018,2026-08-20 23:14:04
2026-08-20 22:43:32,GAS GENERATION,2800,2026-08-20 23:14:04
2026-08-20 22:43:33,THERMAL GENERATION,165554,2026-08-20 23:14:04
2026-08-20 22:43:33,WIND GENERATION,18320,2026-08-20 23:14:04
2026-08-20 22:43:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 22:43:33,NUCLEAR GENERATION,5623,2026-08-20 23:14:04
2026-08-20 22:45:32,GAS GENERATION,2801,2026-08-20 23:14:04
2026-08-20 22:45:32,HYDRO GENERATION,27138,2026-08-20 23:14:04
2026-08-20 22:45:32,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 22:45:33,WIND GENERATION,18335,2026-08-20 23:14:04
2026-08-20 22:45:33,THERMAL GENERATION,165738,2026-08-20 23:14:04
2026-08-20 22:45:33,NUCLEAR GENERATION,5613,2026-08-20 23:14:04
2026-08-20 22:49:33,THERMAL GENERATION,165544,2026-08-20 23:14:04
2026-08-20 22:49:33,HYDRO GENERATION,27311,2026-08-20 23:14:04
2026-08-20 22:49:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 22:49:33,GAS GENERATION,2786,2026-08-20 23:14:04
2026-08-20 22:49:33,NUCLEAR GENERATION,5626,2026-08-20 23:14:04
2026-08-20 22:49:33,WIND GENERATION,18248,2026-08-20 23:14:04
2026-08-20 22:53:33,THERMAL GENERATION,165250,2026-08-20 23:14:04
2026-08-20 22:53:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 22:53:33,HYDRO GENERATION,27341,2026-08-20 23:14:04
2026-08-20 22:53:33,GAS GENERATION,2786,2026-08-20 23:14:04
2026-08-20 22:53:33,NUCLEAR GENERATION,5626,2026-08-20 23:14:04
2026-08-20 22:53:33,WIND GENERATION,18132,2026-08-20 23:14:04
2026-08-20 22:57:33,HYDRO GENERATION,27407,2026-08-20 23:14:04
2026-08-20 22:57:33,WIND GENERATION,18151,2026-08-20 23:14:04
2026-08-20 22:57:33,NUCLEAR GENERATION,5624,2026-08-20 23:14:04
2026-08-20 22:57:33,GAS GENERATION,2776,2026-08-20 23:14:04
2026-08-20 22:57:33,THERMAL GENERATION,165192,2026-08-20 23:14:04
2026-08-20 22:57:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 23:01:33,WIND GENERATION,18039,2026-08-20 23:14:04
2026-08-20 23:01:33,THERMAL GENERATION,165256,2026-08-20 23:14:04
2026-08-20 23:01:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 23:01:33,GAS GENERATION,2772,2026-08-20 23:14:04
2026-08-20 23:01:33,NUCLEAR GENERATION,5644,2026-08-20 23:14:04
2026-08-20 23:01:33,HYDRO GENERATION,27578,2026-08-20 23:14:04
2026-08-20 23:05:33,WIND GENERATION,17989,2026-08-20 23:14:04
2026-08-20 23:05:33,SOLAR GENERATION,0,2026-08-20 23:14:04
2026-08-20 23:05:33,HYDRO GENERATION,27523,2026-08-20 23:14:04
2026-08-20 23:05:33,THERMAL GENERATION,165291,2026-08-20 23:14:04
